officer_id,css,award_count
20160,2.107,6
20164,1.4471,4
20168,9.3346,49
20169,1.6929,35
20171,2.592,0
20174,0.252,0
20175,0.6506,0
20176,1.9666,8
20177,8.1925,128
20179,1.575,6
20180,4.8317,9
20181,3.7452,49
20182,1.4633,16
20183,1.4694,36
20184,1.0957,41
20185,1.5629,22
20186,0.9442,14
20187,9.9608,33
20190,1.008,1
20193,6.2012,48
20194,0.9339,8
20196,13.7453,150
20197,0.6211,1
20199,7.1181,15
20200,0.0963,16
20201,2.1729,10
20202,0.3273,1
20204,4.9741,13
20205,2.9193,30
20207,24.4441,15
20208,3.3252,0
20209,2.6886,25
20210,2.4818,4
20215,3.2592,24
20216,2.821,14
20218,20.3729,55
20219,1.7805,7
20220,18.3346,55
20221,0.3914,6
20224,5.0613,82
20227,2.0146,33
20230,2.3097,8
20231,2.1268,6
20234,3.3118,12
20236,2.4193,59
20237,1.3636,25
20238,2.9433,21
20241,0.0233,5
20242,4.692,49
20246,8.4148,7
20247,0.192,0
20248,14.6205,1
20249,2.6752,17
20250,12.526,16
20252,1.7604,30
20254,9.8968,25
20257,1.2797,22
20259,2.1608,99
20261,0.86,1
20263,3.925,9
20264,2.4173,57
20267,1.252,31
20268,4.35,8
20271,6.2274,55
20273,10.2293,109
20274,4.4567,96
20275,3.9119,83
20276,5.9705,29
20277,0.4738,0
20278,1.2353,51
20279,1.1198,0
20280,0.64,9
20281,0.7812,1
20282,0.79,5
20283,1.8568,40
20284,3.7787,3
20286,4.7227,25
20289,9.4973,25
20292,2.2892,1
20293,1.1539,0
20294,16.4105,73
20296,2.4971,32
20297,0.8032,5
20299,0.0193,2
20300,12.1813,95
20301,10.8764,79
20302,0.4943,24
20303,1.9973,1
20304,0.5502,0
20307,4.0813,25
20308,1.024,10
20309,2.5373,20
20312,0.2946,2
20314,1.5685,78
20315,4.414,49
20317,10.4923,5
20318,2.8833,17
20320,3.2865,68
20321,0.8786,5
20322,5.922,77
20325,1.3296,19
20327,2.3214,30
20330,4.6739,30
20331,8.8443,29
20334,1.777,13
20336,0.5238,6
20337,2.6363,32
20339,0.8838,8
20341,2.4178,20
20343,2.7834,0
20344,2.0171,0
20346,0.8278,0
20348,4.8575,4
20349,2.404,21
20350,0.3535,3
20352,3.0448,2
20354,2.2453,6
20355,1.996,6
20356,1.4675,27
20357,2.0146,20
20361,0.9376,8
20362,0.5397,13
20363,1.5213,3
20365,0.2594,2
20367,1.7514,9
20368,1.7622,7
20369,2.2593,114
20371,1.3525,8
20372,0.1644,0
20373,2.6976,22
20374,2.9986,17
20375,1.2989,3
20376,1.1181,12
20378,1.705,3
20379,2.9156,30
20381,4.5095,3
20384,3.4377,29
20385,13.065,28
20387,1.8413,27
20388,3.52,18
20389,1.3538,6
20390,8.1874,32
20391,1.2752,1
20394,3.7283,9
20396,1.7605,22
20399,0.63,26
20402,2.7532,21
20404,7.2314,61
20405,1.86,33
20406,3.3989,22
20407,0.6481,0
20408,7.6428,35
20409,6.402,135
20410,0.3314,1
20412,3.6371,13
20413,0.45,13
20414,0.6421,55
20417,0.8732,3
20418,2.6105,4
20420,0.7579,10
20422,4.3106,3
20424,0.5727,9
20430,0.6348,1
20433,2.6167,31
20434,0.0856,18
20435,2.1024,5
20436,2.8568,17
20439,9.4593,19
20440,7.3945,25
20443,1.4146,0
20444,0.1426,4
20445,2.4733,45
20447,10.9175,138
20448,0.8912,6
20449,2.8234,0
20450,25.6171,55
20453,7.0153,136
20455,1.1624,7
20456,0.5032,32
20458,8.6739,25
20459,0.4986,14
20461,3.7823,11
20463,3.8191,21
20464,9.9704,69
20466,3.8269,88
20468,0.9517,4
20469,3.4283,16
20470,2.5217,12
20471,1.0098,1
20472,0.645,18
20475,1.537,143
20476,0.3873,0
20477,7.2474,61
20478,1.9974,28
20479,1.2367,29
20480,2.092,33
20481,12.8506,74
20483,4.6605,18
20484,0.0481,38
20487,2.3488,29
20488,2.86,18
20491,2.946,0
20493,6.4512,27
20495,12.7869,49
20498,2.6677,4
20499,2.2676,34
20500,2.3888,45
20503,0.8918,5
20507,3.5321,41
20508,0.8119,1
20510,0.4776,0
20513,1.3662,3
20514,2.5815,17
20515,0.1078,7
20517,2.6226,42
20518,6.7383,18
20519,0.8175,0
20526,1.275,25
20528,2.775,33
20529,6.4377,0
20530,2.1303,13
20533,4.1181,27
20534,0.9751,6
20535,1.2795,21
20536,2.1313,31
20538,1.1922,17
20540,4.5614,45
20541,1.0325,0
20542,3.7083,88
20544,9.4148,38
20545,1.5683,14
20547,4.7363,40
20548,0.315,30
20551,4.2212,35
20554,4.7806,11
20558,3.135,9
20561,3.9707,11
20564,4.9031,1
20566,1.1866,3
20567,6.22,54
20568,8.8886,21
20570,7.5517,15
20571,0.4035,3
20573,1.959,12
20575,1.0331,1
20577,4.2234,20
20580,0.2309,0
20583,0.5937,13
20584,3.39,3
20586,8.7603,14
20588,1.494,25
20589,2.5206,46
20593,3.535,36
20594,0.4578,1
20599,0.3681,6
20608,10.5513,155
20609,9.9907,32
20610,2.9152,41
20612,0.461,3
20616,4.987,30
20618,20.015,113
20620,3.3931,5
20621,0.0963,5
20624,1.0929,2
20625,1.9181,20
20626,4.8375,15
20627,8.3153,54
20628,0.766,30
20629,0.1853,0
20633,8.2665,161
20634,4.1605,63
20635,1.3236,2
20638,1.8635,23
20641,1.3216,7
20644,1.6846,12
20647,1.1994,20
20648,3.7469,0
20650,1.2818,11
20651,23.3065,15
20653,15.3576,24
20657,1.2623,11
20658,9.04,76
20660,0.5352,0
20661,18.5726,38
20662,0.86,8
20664,1.5362,40
20665,0.571,3
20666,0.1883,3
20667,0.1575,0
20668,1.3874,12
20671,1.2173,10
20672,0.9013,14
20676,2.9676,24
20677,2.652,106
20678,1.2032,61
20679,2.5833,92
20682,0.305,1
20684,9.4011,18
20685,15.3093,65
20686,3.0552,47
20687,1.5506,13
20688,2.7481,6
20690,0.8366,1
20691,4.8686,89
20692,15.5865,114
20694,1.2538,28
20695,0.4032,0
20696,3.1268,6
20697,3.7586,97
20699,2.5253,24
20700,0.0856,26
20702,1.1069,8
20703,0.0428,5
20704,0.948,12
20706,8.9512,15
20707,1.46,87
20708,6.4847,34
20710,0.3048,5
20712,3.4194,41
20713,16.934,15
20714,7.084,51
20718,3.0424,21
20720,1.8358,7
20721,0.1575,0
20724,3.3653,17
20725,0.3606,0
20726,0.5235,13
20727,1.1658,10
20728,4.124,105
20729,8.5867,83
20730,3.5532,29
20732,8.2227,49
20733,6.33,25
20734,0.56,26
20735,2.6739,39
20736,3.4974,18
20738,7.31,87
20739,3.1083,45
20740,3.0363,24
20741,0.7578,10
20742,1.9031,23
20744,1.0622,10
20745,0.8691,26
20746,3.2507,114
20749,1.0494,0
20750,0.1959,1
20751,0.18,2
20752,0.4738,6
20753,1.4403,13
20756,14.3005,96
20757,3.5034,11
20759,1.3043,6
20760,2.5446,1
20761,6.6173,47
20762,2.5526,6
20764,2.7142,12
20767,5.7212,26
20768,3.2555,27
20769,21.4992,16
20770,0.137,1
20771,0.6992,4
20772,13.2254,29
20773,5.4134,73
20774,0.4474,2
20780,2.0998,4
20781,2.0861,4
20782,2.4882,31
20788,1.3778,1
20789,3.3442,7
20792,7.124,14
20794,1.906,15
20795,7.7473,29
20796,2.1821,27
20797,0.3706,22
20798,13.5429,123
20800,0.1286,4
20801,0.2917,7
20807,7.1863,179
20809,4.2252,61
20812,5.8257,55
20813,0.8585,6
20816,8.8048,26
20818,6.1777,25
20820,1.3705,13
20821,2.835,21
20822,2.6271,6
20823,5.4166,13
20824,0.4016,0
20825,4.2554,5
20826,6.106,16
20827,2.7935,65
20828,5.7014,14
20829,0.57,0
20832,0.1265,0
20837,10.9283,20
20838,2.3293,13
20839,3.8197,4
20840,2.5909,16
20841,3.6931,10
20850,3.0539,2
20851,4.7009,94
20854,0.3204,0
20855,2.5067,10
20856,1.589,24
20857,0.4577,1
20860,7.0915,70
20861,0.3681,0
20866,2.93,14
20867,3.4938,20
20872,0.607,4
20874,4.8557,34
20875,9.7288,89
20876,5.3059,2
20877,0.443,4
20880,1.7811,14
20883,2.1126,5
20884,7.6067,7
20885,19.2509,158
20889,3.9544,121
20890,5.1826,24
20891,10.2126,87
20896,0.1286,7
20900,2.2145,14
20903,1.3009,3
20904,2.2556,14
20905,3.5793,18
20906,2.4353,12
20907,9.5712,20
20908,1.1311,11
20910,1.31,8
20911,5.8523,46
20913,14.9891,62
20915,3.5833,29
20924,6.4502,16
20928,2.4358,26
20929,1.7967,21
20930,1.5604,22
20932,4.262,31
20935,2.5676,14
20936,0.658,8
20937,6.3014,48
20939,3.5778,63
20940,1.2963,6
20941,20.8648,49
20943,1.0925,13
20944,8.481,79
20948,0.1229,0
20949,0.0154,0
20950,13.2264,104
20952,0.94,21
20954,6.1092,42
20955,8.3294,9
20956,5.6127,20
20958,5.803,4
20959,18.3014,47
20961,2.8603,9
20962,1.9875,8
20966,0.8289,1
20967,3.955,42
20968,1.6865,5
20971,8.6787,46
20972,2.4632,42
20975,4.7986,9
20977,0.7636,18
20978,6.7585,22
20979,0.6936,10
20980,9.4246,14
20981,0.7442,0
20985,0.92,3
20986,2.3917,10
20987,13.3856,40
20989,0.0733,7
20990,0.1912,1
20991,0.2124,5
20995,0.1293,0
20998,0.7944,11
21000,12.62,0
21004,1.6668,3
21005,3.266,5
21006,2.785,9
21009,8.0746,21
21011,0.2128,6
21013,6.8468,193
21022,0.7893,3
21024,8.196,76
21025,0.3469,0
21026,0.5748,8
21027,0.4345,10
21028,3.788,15
21029,3.0385,6
21030,0.9805,0
21033,1.5793,1
21035,6.8988,0
21038,2.699,27
21039,0.6398,5
21041,17.7393,24
21042,0.68,6
21043,2.2835,145
21047,12.4695,64
21048,0.9154,10
21049,0.2222,20
21050,9.7829,58
21051,2.4259,0
21057,4.3215,30
21059,4.9397,4
21060,1.9,22
21065,7.1851,2
21068,1.16,78
21069,1.5258,10
21071,0.21,0
21073,11.8563,28
21074,0.4853,1
21076,11.9444,14
21077,6.9675,24
21079,0.0248,4
21081,17.2725,77
21083,1.4156,46
21087,0.106,2
21088,1.5482,2
21092,0.2823,4
21093,2.3493,8
21094,5.0781,37
21095,7.5443,30
21097,1.11,3
21098,26.0619,280
21100,3.0846,0
21101,1.6281,29
21102,4.1533,80
21103,4.6322,16
21104,4.0132,14
21106,5.0525,22
21107,3.304,60
21108,1.473,8
21109,5.3969,14
21110,10.2744,212
21111,7.8645,1
21113,1.4834,31
21114,2.3264,1
21117,3.7846,16
21118,21.5444,66
21120,1.4193,9
21121,12.7162,25
21123,2.7191,8
21124,33.1244,319
21125,5.0584,28
21127,2.538,27
21128,2.2428,6
21130,0.1912,3
21131,0.2172,32
21132,1.0603,11
21133,7.2783,65
21135,5.0696,38
21136,1.2748,42
21138,6.228,84
21139,2.3725,41
21140,6.1932,40
21142,0.5925,20
21145,3.9246,8
21146,2.9388,11
21149,4.6565,139
21150,20.3106,25
21151,8.0857,60
21152,1.2665,14
21154,0.8358,9
21156,0.6544,9
21157,2.904,3
21159,1.06,54
21160,10.2655,153
21161,7.9768,70
21162,3.475,23
21165,5.754,134
21168,4.848,38
21169,2.0235,29
21171,0.0335,14
21172,6.4586,14
21174,0.3316,5
21175,1.0009,13
21176,4.1462,16
21178,2.1273,3
21179,2.7136,28
21180,0.567,33
21181,2.767,84
21182,1.214,3
21183,7.3363,90
21184,3.154,37
21186,0.8376,29
21187,2.3605,36
21188,5.834,14
21189,5.5829,47
21190,0.8688,22
21192,5.3359,5
21193,0.6108,3
21194,8.4891,8
21195,2.1336,1
21196,1.6254,6
21197,11.2885,10
21198,1.8261,0
21200,2.7996,23
21201,6.8721,38
21208,7.265,88
21210,2.44,54
21211,4.6605,61
21212,0.7265,30
21213,2.1158,19
21214,1.9518,87
21215,1.9157,5
21217,4.6914,103
21219,7.0018,33
21220,18.0135,153
21221,7.3775,108
21225,2.5229,15
21227,0.9257,30
21228,0.11,10
21229,6.3345,19
21230,1.9388,14
21233,3.221,28
21234,2.2558,77
21237,4.0376,40
21238,10.3649,7
21239,5.3321,44
21240,1.4012,20
21243,1.1387,6
21244,1.4467,45
21246,1.0171,4
21247,1.6913,12
21250,3.5465,4
21251,7.18,76
21252,2.9306,21
21253,5.1795,38
21256,6.0024,60
21257,0.224,7
21258,2.0742,0
21260,29.0078,64
21261,4.4011,59
21262,3.4152,35
21263,6.714,53
21264,1.8987,24
21265,6.948,1
21266,1.516,56
21268,0.4046,0
21269,0.2181,15
21273,0.0481,24
21276,0.2281,1
21277,6.4617,2
21278,3.0825,13
21279,3.505,28
21281,0.5657,2
21282,4.029,4
21283,7.2374,81
21284,4.7768,51
21285,3.4162,15
21286,17.2181,105
21287,18.1485,17
21293,25.5357,91
21295,0.4793,0
21296,4.437,17
21297,1.2032,3
21300,3.8058,37
21301,1.4911,4
21302,2.0456,4
21303,2.5331,12
21305,1.1836,6
21306,0.3313,4
21307,0.2326,7
21308,0.3947,10
21309,17.0156,261
21310,0.6473,12
21311,6.7793,30
21312,6.0032,51
21313,3.0485,26
21314,5.241,38
21315,0.5892,18
21316,5.103,112
21317,2.8566,19
21318,3.1146,25
21319,0.0963,16
21320,18.1007,56
21323,1.05,27
21325,18.2637,115
21326,2.865,58
21327,5.4176,23
21328,6.8425,1
21329,1.4205,28
21330,0.6421,30
21331,1.1576,4
21333,3.6208,41
21334,0.3927,44
21336,6.2794,7
21338,6.2397,84
21339,15.9488,257
21340,7.5877,21
21341,0.5,4
21343,2.3496,22
21344,1.5132,1
21348,8.6633,5
21350,10.5994,186
21351,3.3747,43
21352,3.6477,9
21353,0.2349,4
21354,1.9306,0
21356,0.9028,4
21357,1.3828,0
21359,2.2121,5
21360,2.7881,4
21361,0.252,0
21362,12.8647,158
21363,0.3935,0
21364,22.8013,130
21367,1.4911,14
21370,4.8731,10
21371,12.6052,74
21376,2.1649,41
21379,3.1947,46
21380,2.7281,19
21382,1.8433,14
21385,0.7,43
21386,3.2368,84
21388,3.902,143
21389,8.082,15
21390,0.3857,0
21391,1.2888,0
21393,1.5082,7
21397,1.0369,38
21399,1.9714,10
21400,5.9227,74
21401,2.7106,14
21407,4.9093,36
21410,6.3886,1
21411,3.3348,81
21412,3.2026,2
21413,2.7793,86
21414,0.295,8
21415,7.8911,206
21416,6.8467,61
21418,1.1555,48
21419,3.6017,16
21420,3.9705,3
21421,0.5189,4
21422,9.4479,97
21426,0.295,2
21427,4.4272,5
21428,5.0167,129
21429,3.5696,52
21430,2.3454,6
21431,7.5679,31
21432,1.1768,27
21433,2.1238,42
21434,3.561,80
21435,1.5803,23
21436,2.9235,8
21437,2.0592,29
21438,1.1603,13
21439,5.6053,26
21440,3.15,37
21441,3.1137,18
21442,1.8749,4
21443,10.7265,40
21444,2.3338,20
21446,2.2367,2
21447,4.4942,26
21448,22.8938,148
21449,2.9148,35
21450,3.5245,36
21451,3.5541,43
21453,3.668,53
21455,7.5746,192
21456,5.2341,50
21457,1.4741,6
21458,0.4247,53
21459,2.6249,15
21460,1.8115,16
21461,1.9814,13
21463,1.5056,8
21465,5.99,55
21466,0.1815,6
21467,0.0909,6
21468,53.181,52
21470,1.2142,74
21473,2.7309,56
21474,3.9463,37
21475,3.4059,1
21476,14.2385,140
21477,1.8118,105
21479,2.2281,24
21482,5.2622,4
21483,4.5228,22
21486,1.1522,12
21489,0.4942,2
21491,2.5135,128
21492,9.518,31
21494,1.4948,6
21497,1.4796,37
21498,2.1319,47
21499,10.8251,17
21502,2.5841,58
21503,5.995,46
21504,1.8954,8
21505,6.7038,19
21506,3.062,49
21507,1.2062,2
21508,4.3159,17
21509,2.8938,75
21512,2.4516,72
21514,15.4029,47
21515,5.1253,64
21516,5.0447,66
21517,8.8855,77
21520,4.2319,23
21521,6.6733,87
21522,9.6957,315
21523,10.918,30
21526,2.7277,20
21528,1.2879,20
21530,11.7635,3
21532,0.3404,5
21533,1.405,4
21534,4.2062,27
21535,3.0413,30
21536,2.5946,7
21537,1.4994,8
21538,0.461,6
21539,5.2443,20
21540,7.1428,23
21541,7.2378,1
21542,0.8317,23
21543,0.816,1
21546,5.519,23
21548,7.7747,26
21549,1.3607,2
21550,1.4286,7
21551,10.4593,9
21553,0.5817,2
21556,2.7052,10
21557,4.8048,3
21558,1.3269,33
21559,1.6416,13
21562,11.5282,100
21563,4.0923,25
21564,0.8434,39
21566,0.863,21
21567,1.5073,5
21568,1.2481,0
21569,4.551,18
21570,0.3826,21
21571,9.4005,138
21573,0.9912,6
21574,0.4119,6
21575,2.6957,81
21577,6.959,11
21579,0.5395,19
21580,0.0513,30
21581,6.3563,23
21582,5.1364,53
21584,0.5871,3
21585,18.1955,193
21586,6.5385,96
21589,1.346,7
21590,8.8413,21
21591,0.225,23
21592,3.6128,10
21593,8.924,22
21595,0.8729,14
21596,12.0321,137
21598,3.0363,11
21600,0.609,1
21602,1.6924,3
21606,1.67,23
21607,3.49,29
21608,0.4772,0
21609,7.3124,19
21610,2.9426,20
21611,1.086,0
21614,1.2538,0
21615,21.242,97
21616,3.526,37
21617,3.833,36
21618,2.2028,11
21619,3.34,57
21620,2.5131,48
21621,2.7944,9
21622,4.1417,46
21623,1.6106,14
21628,0.6115,15
21629,2.4664,4
21631,0.8479,36
21632,8.9105,97
21633,9.0143,94
21634,7.1713,27
21637,2.8973,18
21638,2.1712,9
21639,3.7225,33
21640,13.022,20
21642,0.1267,3
21643,0.3564,1
21647,8.9304,62
21649,3.6582,16
21650,1.5255,0
21651,7.6542,17
21652,3.3077,10
21653,6.0197,23
21654,2.5173,35
21658,2.3952,0
21659,0.1283,4
21660,5.8221,0
21661,11.5313,98
21663,4.5669,43
21664,2.0222,0
21665,3.4843,11
21667,1.3026,23
21671,15.7567,100
21673,2.8291,31
21674,6.7043,29
21677,2.9526,78
21678,2.0783,7
21681,1.8677,8
21682,0.0513,23
21683,12.2252,5
21684,9.5765,84
21685,3.7911,52
21687,1.4513,3
21690,6.04,49
21692,0.5438,13
21696,2.6548,12
21697,2.9805,15
21701,0.2082,1
21703,21.3978,103
21705,1.9366,4
21708,1.3382,0
21710,17.9537,66
21711,2.2992,32
21712,5.5495,40
21713,5.0873,20
21714,9.2171,36
21718,0.3386,14
21721,3.9829,107
21723,3.9603,1
21724,1.3242,14
21725,0.685,4
21726,1.2,12
21727,0.4589,6
21728,0.1563,14
21729,0.1915,0
21732,6.0862,28
21734,0.9048,75
21735,5.6213,20
21737,0.688,91
21738,4.9083,61
21741,3,87
21743,1.3734,17
21750,0.5162,4
21751,4.0221,31
21752,0.8467,33
21753,7.2744,88
21756,2.786,46
21757,0.6857,38
21759,2.7765,17
21760,5.5448,37
21764,4.3027,13
21766,2.5756,66
21767,0.7794,7
21768,4.0719,35
21769,0.2936,0
21771,2.0208,20
21772,0.64,16
21774,11.2195,98
21775,7.7176,57
21776,3.7945,10
21777,0.2936,0
21778,2.8463,11
21779,8.9569,71
21782,2.831,15
21784,0.8732,75
21786,1.3919,17
21788,2.1687,92
21789,5.956,6
21790,5.3931,91
21793,0.474,1
21794,0.1607,37
21795,0.18,2
21796,1.52,12
21799,5.1544,27
21804,2.7263,8
21805,9.9211,142
21808,4.0528,47
21812,7.7132,55
21813,18.5615,95
21816,4.1924,16
21818,1.949,7
21819,9.5353,4
21820,0.6876,5
21823,2.5356,36
21826,0.1909,0
21827,1.6733,75
21828,4.047,37
21829,0.3248,19
21830,7.9222,67
21831,2.5216,13
21832,4.7819,108
21834,0.1636,4
21835,1.055,1
21836,11.2067,23
21837,37.9797,7
21845,1.3344,4
21846,1.6068,4
21847,5.763,83
21848,2.2367,5
21849,1.0167,6
21850,10.7233,136
21851,8.6625,1
21852,2.9183,30
21853,3.68,18
21854,3.0667,20
21855,1.1544,27
21856,6.7912,18
21857,5.2173,49
21858,0.8175,6
21859,5.6442,39
21860,3.4311,24
21861,1.9192,3
21862,2.8467,17
21864,0.9728,8
21865,7.0344,39
21867,2.4914,21
21868,5.7807,105
21869,1.1532,0
21870,1.7021,25
21871,11.8444,0
21872,0.0481,65
21873,3.0457,11
21875,11.6283,19
21876,14.94,39
21877,0.45,14
21879,0.8131,0
21880,1.6683,13
21881,0.0188,0
21882,0.654,10
21883,15.16,46
21884,4.834,25
21885,5.5659,4
21886,0.91,7
21887,25.282,126
21888,0.7422,0
21890,4.3117,3
21891,2.9264,5
21893,1.7327,43
21894,9.6164,1
21895,4.0053,189
21897,15.4587,15
21898,2.2562,4
21900,1.1503,0
21902,1.5382,57
21903,1.8204,55
21904,3.2231,17
21906,2.8,14
21910,6.1904,35
21911,4.3612,76
21912,8.671,38
21913,2.2159,68
21917,0.2152,5
21919,0.5104,5
21920,0.8675,13
21921,9.85,33
21922,1.1146,0
21923,1.9568,8
21925,2.4989,18
21926,0.9591,17
21927,1.4714,17
21930,1.0275,55
21931,0.3117,0
21933,4.9171,34
21934,4.5986,19
21935,4.9138,75
21936,4.4163,15
21937,2.0688,88
21938,7.0323,45
21939,0.5663,2
21941,10.9393,134
21942,6.485,43
21943,0.226,0
21944,0.45,0
21945,1.6812,9
21946,0.4366,0
21951,0.9213,3
21952,1.3106,11
21953,1.5853,18
21954,0.505,38
21955,9.5558,92
21956,2.3774,9
21959,0.0513,38
21960,2.7633,18
21963,8.3389,56
21965,1.2581,35
21966,0.9261,13
21967,1.6527,15
21968,2.4643,15
21971,3.0843,17
21972,0.1756,5
21973,2.48,17
21974,9.4735,0
21977,3.5086,23
21978,0.3938,36
21979,2.6288,18
21981,1.3769,5
21982,2.9457,15
21983,2.7698,13
21985,0.5179,1
21986,1.2248,8
21987,13.7635,90
21988,3.3489,10
21991,0.5027,0
21992,6.0971,4
21993,3.2393,88
21994,5.204,25
21995,1.98,17
21999,6.5047,24
22002,2.9404,8
22005,2.1287,5
22006,1.604,4
22008,1.7945,4
22010,2.3395,14
22011,2.7909,1
22015,2.4166,3
22016,0.8225,2
22017,0.1283,1
22018,5.6706,78
22020,9.7874,43
22021,2.9693,74
22023,2.6957,20
22025,0.6373,27
22026,2.6135,17
22037,4.4676,27
22038,0.4303,34
22039,0.5943,6
22040,1.0622,82
22041,1.5236,33
22042,0.1313,0
22043,0.9426,4
22044,14.7986,18
22045,1.4706,23
22046,2.2531,25
22047,2.8952,4
22051,0.9,8
22053,2.5329,20
22055,0.9788,5
22056,2.632,55
22057,0.6857,55
22058,3.0409,2
22059,9.737,12
22062,2.3025,5
22063,1.4109,7
22064,5.9268,18
22065,2.1268,12
22067,1.0059,15
22068,17.3511,45
22070,3.4917,39
22072,5.0139,7
22074,8.0755,76
22076,1.6,20
22077,4.5904,19
22078,2.1747,29
22079,2.0288,13
22080,1.242,1
22081,5.3367,10
22082,5.2705,10
22083,0.0994,24
22085,0.5294,3
22086,0.1502,3
22090,2.6834,5
22091,8.225,82
22092,0.5925,8
22094,9.9975,164
22096,0.07,53
22097,0.6652,2
22098,3.1303,5
22099,1.2992,13
22106,0.4484,1
22107,0.7239,26
22108,4.69,35
22109,1.3048,1
22110,2.8103,20
22112,0.4135,0
22113,1.3917,29
22116,0.4329,6
22117,4.0737,1
22118,0.8021,0
22121,0.5719,1
22123,2.6785,6
22127,12.2814,125
22128,3.3989,36
22129,0.9243,21
22132,0.9973,35
22133,1.5243,3
22134,5.39,13
22135,13.2593,42
22137,1.118,10
22139,2.2615,0
22140,2.5893,73
22141,1.8413,18
22142,2.6053,53
22145,0.1432,1
22146,1.151,5
22147,1.5726,0
22148,1.3947,19
22149,9.2074,20
22150,18.4835,177
22151,4.3074,42
22152,0.948,0
22155,3.318,3
22158,6.2713,50
22159,0.2569,0
22160,2.66,19
22161,4.4578,19
22162,1.1291,25
22163,4.7794,33
22164,0.3823,2
22166,0.9973,26
22167,3.2966,12
22168,2.0864,23
22169,1.9855,58
22170,11.04,38
22172,5.0083,4
22173,0.032,12
22174,10.483,32
22176,28.2487,132
22180,2.425,15
22181,0.1227,4
22182,1.9232,12
22183,1.694,12
22184,0.9133,14
22185,2.2847,0
22189,5.8203,7
22190,1.7626,37
22192,3.3985,15
22195,6.7615,74
22196,0.627,16
22197,1.8069,22
22198,1.7213,3
22200,13.7855,67
22203,0.4346,13
22204,0.5143,1
22205,1.0146,0
22206,0.3482,14
22207,3.2933,30
22208,1.06,27
22211,1.5315,23
22212,0.18,0
22214,3.3547,13
22215,4.2242,10
22216,13.5625,169
22218,5.2767,87
22219,7.9236,33
22220,4.6792,71
22221,4.5493,74
22222,2.3886,24
22223,1.5175,16
22224,2.1037,3
22225,2.2704,12
22226,5.1871,142
22227,3.0343,39
22229,9.4461,27
22230,1.182,1
22231,14.429,50
22232,1.7114,26
22233,0.7977,0
22234,6.0087,107
22235,12.2517,57
22236,0.8141,4
22237,1.4645,14
22238,4.0691,32
22241,0.154,3
22247,1.9817,76
22248,1.0369,10
22249,3.5789,82
22250,3.4077,21
22251,1.4956,50
22252,4.3577,22
22253,4.466,127
22254,1.622,35
22255,27.7664,95
22256,6.3783,47
22257,2.3388,18
22258,6.3005,61
22259,4.6063,6
22260,2.4363,15
22261,1.8413,31
22262,2.3458,26
22264,4.0086,18
22265,1.3918,37
22266,7.2413,36
22267,2.6138,17
22268,1.9537,38
22269,7.8615,130
22270,3.7489,26
22272,1.1394,7
22274,5.547,15
22275,3.2714,44
22276,4.5737,55
22277,3.87,105
22278,4.0747,53
22279,9.162,132
22280,6.6057,70
22281,2.2129,38
22282,3.3633,46
22283,8.2969,57
22285,0.7929,25
22286,8.8522,24
22287,5.1086,7
22289,1.1522,17
22290,0.6373,13
22292,10.5943,158
22293,3.1063,6
22294,7.4288,2
22295,4.815,72
22296,12.0075,94
22297,4.2729,31
22298,8.108,12
22299,1.6323,25
22300,3.4592,17
22302,1.79,0
22303,0.5373,1
22304,4.0609,1
22305,1.9577,19
22306,1.0512,8
22307,1.5378,6
22308,0.8195,1
22309,4.6805,9
22310,1.0113,12
22311,5.1633,4
22312,6.4418,47
22314,3.2879,3
22316,0.4833,15
22317,4.811,20
22319,2.7627,13
22320,0.1265,12
22321,3.5872,23
22322,7.4897,2
22323,2.2452,25
22326,0.7897,3
22327,3.076,9
22329,3.4963,0
22330,0.2724,0
22331,1.5861,1
22333,3.1553,7
22334,0.1911,15
22335,1.099,22
22336,5.6108,9
22337,10.6395,87
22338,0.1741,14
22339,1.0609,10
22340,0.0856,7
22343,0.126,3
22346,0.4294,6
22349,0.1309,0
22351,2.1996,128
22352,6.4067,5
22353,1.4907,14
22356,2.2671,12
22358,0.1992,1
22359,2.46,8
22361,0.1163,6
22363,1.2031,11
22364,5.2906,5
22365,1.7232,7
22366,0.56,14
22367,0.9034,12
22369,0.5456,3
22372,1.32,17
22374,0.9885,5
22376,1.185,4
22377,0.9137,20
22382,0.3706,1
22383,0.6507,32
22384,1.9288,19
22387,6.9296,26
22388,0.8025,0
22389,12.1788,90
22392,9.2527,173
22393,8.2237,17
22396,6.5129,52
22397,6.7865,87
22399,4.8105,43
22400,0.4846,7
22403,1.1252,15
22407,3.5105,34
22410,8.318,61
22413,3.0937,93
22414,6.278,113
22415,1.1243,6
22416,4.2084,1
22417,0.0868,3
22418,0.1896,15
22419,3.8637,12
22422,5.3958,22
22423,5.767,28
22424,5.16,65
22425,0.2884,1
22426,0.5889,0
22427,2.7235,23
22428,0.9098,0
22430,5.03,22
22432,1.3629,6
22435,1.5066,0
22436,6.9574,7
22440,0.768,0
22441,0.8186,11
22442,1.38,33
22444,4.9676,21
22445,1.6133,33
22447,0.7349,0
22448,16.21,105
22449,10.9654,16
22452,2.3367,15
22454,0.3414,1
22456,0.2736,8
22458,7.6714,71
22459,1.972,21
22461,0.45,6
22463,10.5731,14
22464,1.8663,14
22466,3.1624,57
22467,5.705,26
22468,0.2283,14
22469,1.2068,4
